Name,Accession,Start,Stop,Strand,GeneID,Locus,Locustag,Proteinproduct,Length,ProteinName
chromosome,NC_008596.1,3731597,3732520,-,,,MSMEG_RS17795,WP_003895122.1,307,sterol desaturase family protein
chromosome,NC_008596.1,3732542,3734104,-,,,MSMEG_RS17800,WP_011729246.1,520,carboxylesterase/lipase family protein
chromosome,NC_008596.1,3734280,3735554,+,,,MSMEG_RS17805,WP_011729247.1,424,acyl-CoA dehydrogenase family protein
chromosome,NC_008596.1,3735585,3736673,+,,,MSMEG_RS17810,WP_011729248.1,362,hypothetical protein
chromosome,NC_008596.1,3736700,3737035,+,,,MSMEG_RS17815,WP_011729249.1,111,multidrug efflux SMR transporter
chromosome,NC_008596.1,3737035,3737358,+,,,MSMEG_RS17820,WP_003895125.1,107,multidrug efflux SMR transporter
chromosome,NC_008596.1,3737317,3738513,-,,,MSMEG_RS17825,WP_162139542.1,398,MFS transporter
chromosome,NC_008596.1,3738781,3740985,+,,malQ,MSMEG_RS17830,WP_011729252.1,734,4-alpha-glucanotransferase
chromosome,NC_008596.1,3741065,3741475,+,,,MSMEG_RS17835,WP_003895129.1,136,hypothetical protein
chromosome,NC_008596.1,3741641,3742540,+,,,MSMEG_RS17840,WP_011729253.1,299,metal-dependent hydrolase
chromosome,NC_008596.1,3742546,3743655,+,,,MSMEG_RS17845,WP_011729254.1,369,PDR/VanB family oxidoreductase
chromosome,NC_008596.1,3743679,3745160,+,,,MSMEG_RS17850,WP_011729255.1,493,serine/threonine protein kinase
chromosome,NC_008596.1,3745516,3745836,+,,,MSMEG_RS17855,WP_011729256.1,106,hypothetical protein
chromosome,NC_008596.1,3746175,3746660,-,,,MSMEG_RS17860,WP_014877784.1,161,NUDIX domain-containing protein
chromosome,NC_008596.1,3746956,3747261,+,,,MSMEG_RS17865,WP_003895135.1,101,hypothetical protein
chromosome,NC_008596.1,3747389,3748171,+,,,MSMEG_RS17870,WP_011729258.1,260,SGNH/GDSL hydrolase family protein
chromosome,NC_008596.1,3748168,3748623,-,,,MSMEG_RS17875,WP_042510579.1,151,DUF732 domain-containing protein
chromosome,NC_008596.1,3748660,3749223,-,,,MSMEG_RS17880,WP_003895138.1,187,hypothetical protein
chromosome,NC_008596.1,3749291,3750151,-,,,MSMEG_RS17885,WP_011729259.1,286,nuclear transport factor 2 family protein
chromosome,NC_008596.1,3750230,3750661,+,,,MSMEG_RS17890,WP_011729260.1,143,hypothetical protein
chromosome,NC_008596.1,3750763,3751188,+,,,MSMEG_RS17895,WP_003895141.1,141,hypothetical protein
chromosome,NC_008596.1,3751261,3752916,+,,,MSMEG_RS17900,WP_011729261.1,551,acyl-CoA synthetase
chromosome,NC_008596.1,3752918,3753229,-,,,MSMEG_RS17905,WP_011729262.1,103,hypothetical protein
chromosome,NC_008596.1,3753243,3754967,-,,,MSMEG_RS17910,WP_014877788.1,574,sodium:solute symporter family protein
chromosome,NC_008596.1,3755928,3757010,+,,galT,MSMEG_RS17920,WP_011729264.1,360,galactose-1-phosphate uridylyltransferase
chromosome,NC_008596.1,3757013,3758101,+,,,MSMEG_RS17925,WP_011729265.1,362,galactokinase
chromosome,NC_008596.1,3758177,3759400,-,,,MSMEG_RS17930,WP_011729266.1,407,cytochrome P450
chromosome,NC_008596.1,3759496,3760995,+,,,MSMEG_RS17935,WP_011729267.1,499,long-chain fatty acid--CoA ligase
chromosome,NC_008596.1,3761653,3762354,+,,,MSMEG_RS17945,WP_011726740.1,233,MULTISPECIES: plasmid pRiA4b ORF-3 family protein
chromosome,NC_008596.1,3762362,3763684,-,,,MSMEG_RS17950,WP_011726739.1,440,MULTISPECIES: ISL3-like element IS1096 family transposase
chromosome,NC_008596.1,3763971,3765302,+,,,MSMEG_RS17955,WP_011729271.1,443,peroxidase
chromosome,NC_008596.1,3765299,3766309,+,,,MSMEG_RS17960,WP_011729272.1,336,hypothetical protein
chromosome,NC_008596.1,3766313,3767392,-,,,MSMEG_RS17965,WP_014877794.1,359,hypothetical protein
chromosome,NC_008596.1,3767779,3768630,+,,,MSMEG_RS17970,WP_029104152.1,283,SDR family oxidoreductase
chromosome,NC_008596.1,3768650,3769939,+,,,MSMEG_RS17975,WP_011729275.1,429,MFS transporter
chromosome,NC_008596.1,3770113,3772422,+,,aceA,MSMEG_RS17980,WP_011729276.1,769,isocitrate lyase ICL2
chromosome,NC_008596.1,3772431,3773042,+,,,MSMEG_RS17985,WP_011729277.1,203,hypothetical protein
chromosome,NC_008596.1,3773103,3774191,+,,,MSMEG_RS17990,WP_014877796.1,362,catalase family peroxidase
chromosome,NC_008596.1,3774188,3774766,+,,,MSMEG_RS17995,WP_003895160.1,192,cytochrome b
chromosome,NC_008596.1,3774749,3776077,-,,,MSMEG_RS18000,WP_011729279.1,442,acyltransferase
chromosome,NC_008596.1,3776635,3777081,+,,,MSMEG_RS18010,WP_003895162.1,148,hypothetical protein
chromosome,NC_008596.1,3777183,3777833,+,,,MSMEG_RS18015,WP_011729282.1,216,hypothetical protein
chromosome,NC_008596.1,3778220,3785944,+,,,MSMEG_RS18020,WP_011729283.1,2574,non-ribosomal peptide synthetase
chromosome,NC_008596.1,3787202,3787639,+,,,MSMEG_RS18030,WP_003895166.1,145,DUF1232 domain-containing protein
chromosome,NC_008596.1,3787674,3788843,-,,,MSMEG_RS18035,WP_011729285.1,389,sodium/hydrogen exchanger
chromosome,NC_008596.1,3789058,3790170,-,,pqqE,MSMEG_RS18045,WP_234306354.1,370,pyrroloquinoline quinone biosynthesis protein PqqE
chromosome,NC_008596.1,3790181,3790459,-,,pqqD,MSMEG_RS18050,WP_011729287.1,92,pyrroloquinoline quinone biosynthesis peptide chaperone PqqD
chromosome,NC_008596.1,3790446,3791162,-,,pqqC,MSMEG_RS18055,WP_011729288.1,238,pyrroloquinoline-quinone synthase PqqC
chromosome,NC_008596.1,3791172,3792074,-,,pqqB,MSMEG_RS18060,WP_011729289.1,300,pyrroloquinoline quinone biosynthesis protein PqqB
chromosome,NC_008596.1,3792156,3792269,-,,pqqA,MSMEG_RS18065,WP_003895173.1,37,pyrroloquinoline quinone precursor peptide PqqA
chromosome,NC_008596.1,3792319,3794004,-,,,MSMEG_RS18070,WP_003895174.1,561,PQQ-dependent methanol/ethanol family dehydrogenase
chromosome,NC_008596.1,3794018,3794488,-,,,MSMEG_RS18075,WP_003895175.1,156,multicopper oxidase
chromosome,NC_008596.1,3794904,3797084,-,,katG,MSMEG_RS18080,WP_228025712.1,726,catalase/peroxidase HPI
chromosome,NC_008596.1,3797154,3798542,-,,,MSMEG_RS18085,WP_011729292.1,462,DNA-binding protein
chromosome,NC_008596.1,3798739,3799824,-,,,MSMEG_RS18090,WP_011729293.1,361,dipeptidase
chromosome,NC_008596.1,3800054,3800311,-,,,MSMEG_RS18095,WP_011729295.1,85,DUF3297 family protein
chromosome,NC_008596.1,3800703,3801659,-,,,MSMEG_RS18105,WP_011729296.1,318,sulfite exporter TauE/SafE family protein
chromosome,NC_008596.1,3801921,3802703,-,,,MSMEG_RS18110,WP_011729298.1,260,sulfite exporter TauE/SafE family protein
chromosome,NC_008596.1,3802774,3804189,-,,der,MSMEG_RS18115,WP_011729299.1,471,ribosome biogenesis GTPase Der
chromosome,NC_008596.1,3804186,3804872,-,,cmk,MSMEG_RS18120,WP_011729300.1,228,(d)CMP kinase
chromosome,NC_008596.1,3804869,3805612,-,,,MSMEG_RS18125,WP_003895185.1,247,rRNA pseudouridine synthase
chromosome,NC_008596.1,3805614,3806444,-,,scpB,MSMEG_RS18130,WP_011729301.1,276,SMC-Scp complex subunit ScpB
chromosome,NC_008596.1,3806453,3807355,-,,,MSMEG_RS18135,WP_011729302.1,300,segregation/condensation protein A
chromosome,NC_008596.1,3807352,3808221,-,,,MSMEG_RS18140,WP_029104155.1,289,ParA family protein
chromosome,NC_008596.1,3808346,3809302,-,,xerD,MSMEG_RS18145,WP_011729303.1,318,site-specific tyrosine recombinase XerD
chromosome,NC_008596.1,3809299,3809919,-,,,MSMEG_RS18150,WP_003895191.1,206,NUDIX hydrolase
chromosome,NC_008596.1,3809912,3811684,-,,,MSMEG_RS18155,WP_003895192.1,590,CTP synthase
chromosome,NC_008596.1,3812765,3813961,-,,steA,MSMEG_RS18165,WP_011729304.1,398,putative cytokinetic ring protein SteA
chromosome,NC_008596.1,3815858,3816781,-,,,MSMEG_RS18175,WP_003895196.1,307,NAD kinase
chromosome,NC_008596.1,3816778,3817587,-,,,MSMEG_RS18180,WP_011729305.1,269,TlyA family rRNA (cytidine-2\\'-O)-methyltransferase
chromosome,NC_008596.1,3817594,3817800,-,,,MSMEG_RS18185,WP_003895198.1,68,hypothetical protein
chromosome,NC_008596.1,3817814,3818842,-,,,MSMEG_RS18190,WP_011729306.1,342,HAD-IIA family hydrolase
chromosome,NC_008596.1,3818844,3819689,-,,,MSMEG_RS18195,WP_223495647.1,281,tetratricopeptide repeat protein
chromosome,NC_008596.1,3825494,3826804,-,,tyrS,MSMEG_RS18215,WP_014877809.1,436,tyrosine--tRNA ligase
chromosome,NC_008596.1,3826823,3827446,-,,,MSMEG_RS18220,WP_003895202.1,207,DNA-3-methyladenine glycosylase
chromosome,NC_008596.1,3827521,3827730,+,,,MSMEG_RS18225,WP_003895203.1,69,helix-turn-helix domain-containing protein
chromosome,NC_008596.1,3827733,3828299,+,,,MSMEG_RS18230,WP_003895204.1,188,Clp protease
chromosome,NC_008596.1,3828376,3829140,+,,,MSMEG_RS18235,WP_003895205.1,254,ABC transporter ATP-binding protein
chromosome,NC_008596.1,3829080,3829907,+,,,MSMEG_RS18240,WP_162139544.1,275,ABC transporter permease
chromosome,NC_008596.1,3829921,3830556,+,,,MSMEG_RS18245,WP_003895207.1,211,TetR family transcriptional regulator
chromosome,NC_008596.1,3830530,3830739,-,,,MSMEG_RS18250,WP_003895208.1,69,Trm112 family protein
chromosome,NC_008596.1,3830749,3831285,-,,,MSMEG_RS18255,WP_003895209.1,178,hypothetical protein
chromosome,NC_008596.1,3831361,3834354,-,,,MSMEG_RS18260,WP_011729310.1,997,acyl-CoA synthetase
chromosome,NC_008596.1,3834599,3836371,+,,,MSMEG_RS18265,WP_011729311.1,590,ABC-F family ATP-binding cassette domain-containing protein
chromosome,NC_008596.1,3836484,3837893,-,,argH,MSMEG_RS18270,WP_011729312.1,469,argininosuccinate lyase
chromosome,NC_008596.1,3837986,3839185,-,,,MSMEG_RS18275,WP_011729313.1,399,argininosuccinate synthase
chromosome,NC_008596.1,3839211,3839687,-,,,MSMEG_RS18280,WP_003895215.1,158,arginine repressor
chromosome,NC_008596.1,3839692,3840615,-,,argF,MSMEG_RS18285,WP_011729314.1,307,ornithine carbamoyltransferase
chromosome,NC_008596.1,3840612,3841784,-,,,MSMEG_RS18290,WP_011729315.1,390,acetylornithine transaminase
chromosome,NC_008596.1,3841781,3842662,-,,argB,MSMEG_RS18295,WP_003895218.1,293,acetylglutamate kinase
chromosome,NC_008596.1,3842659,3843867,-,,argJ,MSMEG_RS18300,WP_036462731.1,402,bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
chromosome,NC_008596.1,3843864,3844895,-,,argC,MSMEG_RS18305,WP_011729317.1,343,N-acetyl-gamma-glutamyl-phosphate reductase
chromosome,NC_008596.1,3845187,3847685,-,,pheT,MSMEG_RS18310,WP_011729318.1,832,phenylalanine--tRNA ligase subunit beta
chromosome,NC_008596.1,3847685,3848755,-,,pheS,MSMEG_RS18315,WP_003895223.1,356,phenylalanine--tRNA ligase subunit alpha
chromosome,NC_008596.1,3848763,3849110,-,,,MSMEG_RS33970,WP_228025602.1,115,hypothetical protein
chromosome,NC_008596.1,3849549,3850379,-,,,MSMEG_RS18325,WP_223495987.1,276,adenylate/guanylate cyclase domain-containing protein
chromosome,NC_008596.1,3850705,3851742,+,,,MSMEG_RS18330,WP_011729320.1,345,DUF2236 domain-containing protein
chromosome,NC_008596.1,3851794,3853026,+,,,MSMEG_RS18335,WP_014877816.1,410,acyl-CoA/acyl-ACP dehydrogenase
chromosome,NC_008596.1,3853023,3853430,-,,,MSMEG_RS18340,WP_011729322.1,135,Rid family hydrolase
chromosome,NC_008596.1,3853450,3854205,-,,,MSMEG_RS18345,WP_011729323.1,251,IclR family transcriptional regulator
chromosome,NC_008596.1,3854210,3855205,-,,,MSMEG_RS18350,WP_011729324.1,331,sugar kinase
chromosome,NC_008596.1,3855341,3856615,+,,,MSMEG_RS18355,WP_011729325.1,424,amino acid deaminase
chromosome,NC_008596.1,3856615,3858216,+,,,MSMEG_RS18360,WP_011729326.1,533,D-aminoacylase
chromosome,NC_008596.1,3858213,3858842,+,,,MSMEG_RS18365,WP_011729327.1,209,bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase
chromosome,NC_008596.1,3858872,3860263,+,,,MSMEG_RS18370,WP_011729328.1,463,gluconate:H+ symporter
chromosome,NC_008596.1,3860269,3861027,-,,,MSMEG_RS18375,WP_011729329.1,252,RNA methyltransferase
chromosome,NC_008596.1,3861051,3861440,-,,rplT,MSMEG_RS18380,WP_003895237.1,129,50S ribosomal protein L20
chromosome,NC_008596.1,3861482,3861676,-,,rpmI,MSMEG_RS18385,WP_003895238.1,64,MULTISPECIES: 50S ribosomal protein L35
chromosome,NC_008596.1,3861730,3862350,-,,infC,MSMEG_RS18390,WP_011729330.1,206,translation initiation factor IF-3
chromosome,NC_008596.1,3862580,3862939,+,,,MSMEG_RS18395,WP_011729332.1,119,DUF1844 domain-containing protein
chromosome,NC_008596.1,3863007,3866327,+,,lysX,MSMEG_RS18400,WP_014877820.1,1106,bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX
chromosome,NC_008596.1,3866375,3867739,+,,,MSMEG_RS18405,WP_011729334.1,454,alpha/beta hydrolase-fold protein
chromosome,NC_008596.1,3867751,3868779,-,,,MSMEG_RS18410,WP_011729335.1,342,hypothetical protein
chromosome,NC_008596.1,3868776,3870089,-,,,MSMEG_RS18415,WP_014877823.1,437,hypothetical protein
chromosome,NC_008596.1,3870193,3870660,+,,,MSMEG_RS18420,WP_011729337.1,155,hypothetical protein
chromosome,NC_008596.1,3870666,3871868,-,,,MSMEG_RS18425,WP_014877825.1,400,CHAT domain-containing protein
chromosome,NC_008596.1,3871850,3873571,-,,,MSMEG_RS18430,WP_011729339.1,573,hypothetical protein
chromosome,NC_008596.1,3873637,3874113,-,,,MSMEG_RS18435,WP_003895248.1,158,lipoprotein LpqH
chromosome,NC_008596.1,3874246,3874500,+,,,MSMEG_RS18440,WP_011729340.1,84,hypothetical protein
chromosome,NC_008596.1,3874504,3875688,+,,,MSMEG_RS18445,WP_011729341.1,394,winged helix DNA-binding domain-containing protein
chromosome,NC_008596.1,3875678,3876391,-,,,MSMEG_RS18450,WP_003895251.1,237,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,3876491,3877093,+,,,MSMEG_RS18455,WP_003895252.1,200,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,3877122,3877925,+,,,MSMEG_RS18460,WP_011729343.1,267,LLM class F420-dependent oxidoreductase
chromosome,NC_008596.1,3877922,3880816,-,,uvrA,MSMEG_RS18465,WP_003895254.1,964,excinuclease ABC subunit UvrA
chromosome,NC_008596.1,3880937,3881641,+,,,MSMEG_RS18470,WP_003895255.1,234,MBL fold metallo-hydrolase
chromosome,NC_008596.1,3881645,3882088,-,,,MSMEG_RS18475,WP_003895256.1,147,MULTISPECIES: universal stress protein
chromosome,NC_008596.1,3882386,3883237,-,,,MSMEG_RS18480,WP_011729344.1,283,thioesterase family protein
chromosome,NC_008596.1,3883285,3883437,+,,,MSMEG_RS33665,WP_174519600.1,50,hypothetical protein
chromosome,NC_008596.1,3883930,3885315,-,,,MSMEG_RS18495,WP_011729346.1,461,MFS transporter
chromosome,NC_008596.1,3885360,3887519,-,,uvrB,MSMEG_RS18500,WP_003895262.1,719,excinuclease ABC subunit UvrB
chromosome,NC_008596.1,3887587,3888093,+,,,MSMEG_RS18505,WP_174519677.1,168,DUF402 domain-containing protein
chromosome,NC_008596.1,3888105,3888686,+,,,MSMEG_RS18510,WP_014877829.1,193,hypothetical protein
chromosome,NC_008596.1,3888683,3889606,-,,glsA,MSMEG_RS18515,WP_014877830.1,307,glutaminase A
chromosome,NC_008596.1,3889806,3891341,+,,,MSMEG_RS18525,WP_014877831.1,511,APC family permease
chromosome,NC_008596.1,3891418,3892152,-,,,MSMEG_RS18530,WP_003895268.1,244,FCD domain-containing protein
chromosome,NC_008596.1,3892325,3893056,+,,,MSMEG_RS18535,WP_014877833.1,243,SDR family oxidoreductase
chromosome,NC_008596.1,3893053,3894336,+,,,MSMEG_RS18540,WP_011729348.1,427,DUF1116 domain-containing protein
chromosome,NC_008596.1,3894333,3895127,+,,,MSMEG_RS18545,WP_011729349.1,264,SDR family oxidoreductase
chromosome,NC_008596.1,3895124,3896194,+,,,MSMEG_RS18550,WP_003895272.1,356,hypothetical protein
chromosome,NC_008596.1,3896187,3897479,+,,,MSMEG_RS18555,WP_011729350.1,430,glutamine synthetase family protein
chromosome,NC_008596.1,3897476,3898855,+,,,MSMEG_RS18560,WP_011729351.1,459,glutamine synthetase family protein
chromosome,NC_008596.1,3898899,3899843,+,,,MSMEG_RS18565,WP_011729352.1,314,alpha/beta hydrolase
chromosome,NC_008596.1,3899840,3900568,+,,,MSMEG_RS18570,WP_011729353.1,242,SDR family oxidoreductase
chromosome,NC_008596.1,3900662,3902119,+,,,MSMEG_RS18575,WP_003895277.1,485,NAD(P)/FAD-dependent oxidoreductase
chromosome,NC_008596.1,3903380,3904819,-,,rpsA,MSMEG_RS18585,WP_003895279.1,479,30S ribosomal protein S1
chromosome,NC_008596.1,3905025,3905606,-,,,MSMEG_RS18590,WP_011729354.1,193,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,3905603,3905764,-,,,MSMEG_RS33565,WP_011729355.1,53,hypothetical protein
chromosome,NC_008596.1,3905761,3906219,-,,,MSMEG_RS18595,WP_011729356.1,152,nuclear transport factor 2 family protein
chromosome,NC_008596.1,3906374,3907534,+,,,MSMEG_RS18600,WP_011729357.1,386,PrsW family intramembrane metalloprotease
chromosome,NC_008596.1,3907516,3908757,-,,,MSMEG_RS18605,WP_011729358.1,413,threonine/serine exporter family protein
chromosome,NC_008596.1,3908769,3911495,-,,polA,MSMEG_RS18610,WP_011729359.1,908,DNA polymerase I
chromosome,NC_008596.1,3911506,3912411,-,,,MSMEG_RS18615,WP_011729360.1,301,LysR substrate-binding domain-containing protein
chromosome,NC_008596.1,3912482,3913630,+,,,MSMEG_RS18620,WP_011729361.1,382,flavin-dependent oxidoreductase
chromosome,NC_008596.1,3913627,3914298,+,,,MSMEG_RS18625,WP_011729362.1,223,alpha/beta fold hydrolase
chromosome,NC_008596.1,3914357,3914806,+,,,MSMEG_RS18630,WP_011729363.1,149,OB-fold domain-containing protein
chromosome,NC_008596.1,3914803,3916005,+,,,MSMEG_RS18635,WP_011729364.1,400,lipid-transfer protein
chromosome,NC_008596.1,3916139,3916366,+,,,MSMEG_RS18640,WP_003895291.1,75,DUF167 domain-containing protein
chromosome,NC_008596.1,3916414,3918405,-,,,MSMEG_RS18645,WP_011729365.1,663,phosphotransferase
chromosome,NC_008596.1,3918460,3920418,-,,,MSMEG_RS18650,WP_011729366.1,652,primary-amine oxidase
chromosome,NC_008596.1,3920451,3921959,-,,,MSMEG_RS18655,WP_011729367.1,502,carboxylesterase/lipase family protein
chromosome,NC_008596.1,3922049,3922738,+,,,MSMEG_RS18660,WP_011729369.1,229,hypothetical protein
chromosome,NC_008596.1,3922735,3923841,-,,,MSMEG_RS18665,WP_011729370.1,368,LLM class flavin-dependent oxidoreductase
chromosome,NC_008596.1,3923853,3924875,-,,,MSMEG_RS18670,WP_011729371.1,340,ABC transporter substrate-binding protein
chromosome,NC_008596.1,3924920,3925657,-,,,MSMEG_RS18675,WP_011729372.1,245,ABC transporter ATP-binding protein
chromosome,NC_008596.1,3925654,3926445,-,,,MSMEG_RS18680,WP_003895300.1,263,ABC transporter permease
chromosome,NC_008596.1,3926606,3927328,-,,,MSMEG_RS18685,WP_029104430.1,240,hypothetical protein
chromosome,NC_008596.1,3927427,3928698,-,,,MSMEG_RS18690,WP_011729373.1,423,alpha/beta fold hydrolase
chromosome,NC_008596.1,3928773,3929126,-,,,MSMEG_RS18695,WP_011729374.1,117,hypothetical protein
chromosome,NC_008596.1,3929250,3929594,+,,rbpA,MSMEG_RS18700,WP_003895305.1,114,RNA polymerase-binding protein RbpA
chromosome,NC_008596.1,3929678,3930475,-,,,MSMEG_RS18705,WP_003895306.1,265,polyprenol monophosphomannose synthase
chromosome,NC_008596.1,3930485,3932332,-,,lnt,MSMEG_RS18710,WP_011729376.1,615,apolipoprotein N-acyltransferase
chromosome,NC_008596.1,3932325,3933917,-,,,MSMEG_RS18715,WP_011729377.1,530,amidohydrolase
chromosome,NC_008596.1,3933944,3934450,-,,fxsA,MSMEG_RS18720,WP_003895309.1,168,membrane protein FxsA
chromosome,NC_008596.1,3934505,3934897,-,,,MSMEG_RS18725,WP_003895310.1,130,PPOX class F420-dependent oxidoreductase
chromosome,NC_008596.1,3934939,3938574,-,,cobN,MSMEG_RS18730,WP_011729378.1,1211,cobaltochelatase subunit CobN
chromosome,NC_008596.1,3938878,3939351,-,,,MSMEG_RS18735,WP_042510580.1,157,hypothetical protein
chromosome,NC_008596.1,3941567,3942052,-,,,MSMEG_RS18750,WP_011729382.1,161,hypothetical protein
chromosome,NC_008596.1,3942049,3942978,-,,,MSMEG_RS18755,WP_011729383.1,309,DUF4129 domain-containing protein
chromosome,NC_008596.1,3943094,3943993,+,,,MSMEG_RS18760,WP_011729384.1,299,TauD/TfdA family dioxygenase
chromosome,NC_008596.1,3944015,3945133,+,,cobG,MSMEG_RS18765,WP_011729385.1,372,precorrin-3B synthase
chromosome,NC_008596.1,3945143,3945769,+,,,MSMEG_RS18770,WP_003895323.1,208,precorrin-8X methylmutase
chromosome,NC_008596.1,3945766,3947277,+,,,MSMEG_RS18775,WP_003895324.1,503,precorrin-2 C(20)-methyltransferase
chromosome,NC_008596.1,3947354,3947998,+,,,MSMEG_RS18780,WP_011729386.1,214,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,3947995,3949062,+,,,MSMEG_RS18785,WP_003895326.1,355,phosphotransferase
chromosome,NC_008596.1,3949043,3949780,-,,,MSMEG_RS18790,WP_014877850.1,245,cobalt-precorrin-6A reductase
chromosome,NC_008596.1,3949795,3950550,-,,cobM,MSMEG_RS18795,WP_003895328.1,251,precorrin-4 C(11)-methyltransferase
chromosome,NC_008596.1,3950547,3951731,-,,,MSMEG_RS18800,WP_011729388.1,394,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase
chromosome,NC_008596.1,3951760,3952518,-,,,MSMEG_RS18805,WP_011729389.1,252,SDR family NAD(P)-dependent oxidoreductase
chromosome,NC_008596.1,3952554,3952973,+,,,MSMEG_RS18810,WP_003895331.1,139,F420-dependent biliverdin reductase
